url,description,verified,tweets,location,label
https://twitter.com/ActorsEquity,The American performing arts labor union representing professional theatre actors & stage managers since 1913. #EquityWorks #AskIfItsEquity,True,Equity stands in solidarity with the LGBTQIA+ community. We will continue to fight for more inclusive and accepting workplaces for all of our members. #IDAHOBIT2022 https://t.co/YcLHrP6CS6,"New York, New York",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,"Audrey Diwan (@AudreyDiwan), the award-winning French film director, breaks down five of the films that have influenced her the most. https://t.co/fC72h4sw6i","Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,ICYMI: Watch the eyebrow raising trailer for @oliviawilde's sophomore feature 'Don't Worry Darling' starring Florence Pugh and Harry Styles. https://t.co/vrdUeR3jJo,"Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,Watch the steamy first trailer for @billyeichner's #BrosMovie - the first gay romantic comedy from a major studio featuring an entirely LGBTQ principal cast. https://t.co/eq4LIp7QRi,"Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,@aniqdurar facts.,"Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,"Relive the moment 'Shrek' became the first winner of the Best Animated Feature Oscar. 

Watch here: https://t.co/Iyi7kTP4Kq https://t.co/iWU8jaDYhT","Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,"DreamWorks Animation's 'Shrek' was released 21 years ago today on May 18, 2001.

'Shrek' was nominated for two Academy Awards (Animated Feature Film and Adapted Screenplay) and went on to become the first ever winner of the Animated Feature Film Oscar. That's history. https://t.co/5AlNdQ4f7y","Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,"For the complete 95th Academy Awards rules, visit https://t.co/hyO4c55hMf. #Oscars https://t.co/iyEZDm8Uue","Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,The Academy’s Board of Governors' rules and campaign regulations for the 95th Academy Awards. #Oscars https://t.co/gWYDgh7TUu,"Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,Uncover a mysterious murder in the gripping new trailer for @SonyPictures upcoming film 'Where the Crawdads Sing.' https://t.co/Qo0qRBwbKW,"Beverly Hills, CA",Actor
https://twitter.com/TheAcademy,Recognizing and upholding excellence in the motion picture arts and sciences.,True,"Emma Thompson proves you're never too old to have your first orgasm in the trailer for @Hulu's 'Good Luck to You, Leo Grande.' https://t.co/A2X76iJp9D","Beverly Hills, CA",Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"For #NationalNursesWeek, join us in recognizing the #nurses who work tirelessly to keep us healthy &amp; cared for, especially our nurses at The Friedman Health Center &amp; The Actors Fund Home. We're grateful every day for the care they provide to our community. #HealthCareHeroes https://t.co/81OWxvwVpN",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,Congratulations to @KimCattrall on her #PowerofWomen @Variety honor! We're so grateful for her passion &amp; commitment to helping spread the word about our programs &amp; services supporting everyone working in the entertainment industry. Learn more: https://t.co/IuOka15UmI. https://t.co/8A1Ms62Qy0,National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"Drinking regularly can take a toll on our bodies &amp; mental health. Taking a break for even a month can result in higher self-esteem, better sleep &amp; weight loss. Want help developing a plan? Call The Actors Fund at 917.281.5914. https://t.co/4Ya9YixBnd",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"Multi-talented #performer, #writer and #artist Jane Gennaro shares “The Art of Being Jane,” a video memoir featured on her #PerformingArtsLegacy site, a collaboration of The Actors Fund &amp; The Research Center for Arts &amp; Culture. Learn more about her: https://t.co/wU3EjiqfUV https://t.co/L9e2vNu40O",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"Join us for Every Artist Insured California for help understanding the #AffordableCareAct, step-by-step guidance on what your #CoveredCalifornia options are &amp; how to get the most affordable coverage. RSVP: https://t.co/U8fHEZG6Ok
#HealthInsurance #OnlineWorkshop #FreeWorkshop https://t.co/nbHJfYLQWp",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"Our #Gala is one week away &amp; we hope you'll join us in person or virtually to help celebrate our honorees: @UzoAduba, Bob Bakish, Mercedes Ruehl &amp; Robert E. Wankel. Did we mention there'll be some surprises in store? You won't want to miss it! Learn more: https://t.co/Pcp88kgzjC https://t.co/QzHMuELfJ0",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"May is Asian American &amp; Pacific Islander Heritage Month. Join us in honoring generations of Asian Americans &amp; Pacific Islanders who have enriched America’s history and are vital for its future. Learn more at https://t.co/rtMAKC1wpj 
#AAPIMonth #AAPIHeritageMonth #AAPI https://t.co/CRvP35H7jt",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"The Career Center at The Actors Fund helps performing arts and entertainment professionals #network, navigate #JobSearching and identify meaningful work. Take the first step in unlocking all that The Career Center has to offer with our Orientation. RSVP: https://t.co/JBOHqQxsPi https://t.co/NPzCHRsh6w",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"May is #MentalHealthMonth. Recent times have had a significant impact on everyone’s #MentalHealth. From support groups to short-term treatment and more, our licensed clinicians are here to provide caring #support to those in need. Learn more: https://t.co/NcI8TvZ3qn. https://t.co/EfsMc7Cnxf",National,Actor
https://twitter.com/alifeinthearts,"The Entertainment Community Fund, formerly The Actors Fund, provides a safety net for performing arts and entertainment professionals over their lifespan.",False,"It’s #InternationalDanceDay! The Actors Fund is proud to offer programs and services to #dancers at every age and stage of their career through programs such as The Dancers’ Resource and Career Transitions for Dancers. Learn more at https://t.co/ho48njjy1A 
#LifeInTheArts #Dance https://t.co/xdbbpr4CRv",National,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"Here are updated BTVA Content Guidelines for voice actors and visitors to refer to when requesting credit additions to the site.
https://t.co/S86UIyO6yA https://t.co/RCuZEKCFzx",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"To the voice acting community, in light of recent topics of discussion... https://t.co/GUdE92vLCp",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"Starring Kira Buckland, Bryce Papenbrook, Erica Mendez, Alejandro Saab and more, YooHoo to the Rescue is the latest addition to BTVA's television library!

https://t.co/1pZ3DW3qgu",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,".@FredTatasciore's ever-growing BTVA profile has now reached 1400+ character credits!

https://t.co/Bxi6wLklvx",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"The 2017 Spider-Man television series has been updated with the remaining season 2 characters! Come and check out the verified credits!

https://t.co/Yw8iDlH4JN",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"Season two characters, sound clips and voice compares have been added to the Transformers Cyberverse TV page!

https://t.co/zJy8Tammm6",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"Netflix's Fast &amp; Furious: Spy Racers television series now has a page in our TV database! Come and check out the awesome voice cast!

https://t.co/mZkIeHJu50",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"Mike Tyson Mysteries has been updated with verified credits from the latest season!

https://t.co/VmZODtr55o",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,".@hughmunndavidso is the latest VA to reach 100+ character credits in our database!

https://t.co/DO5hZMogd5",,Actor
https://twitter.com/BTVA,Giving a visual and audible experience to voice actor fans!  We appreciate your patience as database updating is an ongoing commitment. Only DMs are monitored.,True,"You can hear his voice in pretty much anything related to Star Wars - we've managed to catch up with 200+ credits for @Stephen_Stanton's extensive resume! Keep your eyes on his profile as our site continues to grow!

https://t.co/HHHyd3TzEV",,Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Seeing stars collide on show night may be our favorite behind the scenes photos

📸: @ShutterstockNow https://t.co/RG31pqOBIg","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Just brightening your Tuesday with some photos of Ted Lasso and the AFC Richmond team

📸: @ShutterstockNow https://t.co/B55XVI4zgQ","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"We're looking at Friday the way that Kieran Culkin looks at his actor😍

📸: @ShutterstockNow https://t.co/I1D5AjuDvI","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Niche photos we love: nails at the SAG Awards💅

📸: @ShutterstockNow https://t.co/rXdgLmrFUD","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"The pair we can't get enough of 🤩

📸: @ShutterstockNow https://t.co/eU5yqdmpqS","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Seeing stars collide on show night may be our favorite behind the scenes photos

📸: @ShutterstockNow https://t.co/N850xvlOey","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Family on-screen and off 😊

📸: @ShutterstockNow https://t.co/9ftbF8QD3H","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Can we hear a little commotion for some of our favorite dresses? 👏

📸: @ShutterstockNow https://t.co/Wass4EVIBg","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Starting off our week with this dazzling duo! ✨

📸: @ShutterstockNow https://t.co/EBG5mirRL5","Los Angeles, CA, USA",Actor
https://twitter.com/SAGawards,The SAG Awards® honors the outstanding film and television performances of the year in a star-studded ceremony.,True,"Friday vibes 🥂

📸: @ShutterstockNow https://t.co/Fi5WSYzxRK","Los Angeles, CA, USA",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,"This year's Regional Theatre Tony Award goes to @courtchicago, the professional theatre of the University of Chicago. The honor is accompanied by a grant of $25,000, made possible by @CityNational's generous support. #TonyAwards More info: https://t.co/Bo0O2995eh https://t.co/9Tmzm2Ywey","New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,The 90s were all that at the #TonyAwards. 📺 #75YearsofTonys https://t.co/GGLFmIoRF1,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,Watch LIVE from coast-to-coast at 8pm ET/5pm PT on @CBS and @paramountplus w/ The #TonyAwards: Act One streaming only on Paramount+ at 7pm ET/4pm PT! https://t.co/nNj8u6K1ok,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,We're all smiles as the #TonyAwards nominees met the press yesterday @SofitelNYC! We can't wait to celebrate them on June 12th. 🎉 https://t.co/M0aS5mcl7c,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,Just ONE MONTH until the 75th Annual #TonyAwards! We look forward to celebrating all of the nominees at @RadioCity✨ https://t.co/eb24dPTiUq,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,These #TonyAwards performances from the 1980s were totally tubular. ✨ #75YearsofTonys https://t.co/1kkeWieGZN,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,".@DarrenCriss and @juliannehough host ""The Tony Awards: Act One,"" an hour of exclusive content on @paramountplus. 🌟 Tune in Sunday, June 12 at 7pm EST/4pm PT to join the celebration of #75YearsofTonys. https://t.co/j2EHxBrSWc","New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,Tickets are now on sale for the 75th Annual #TonyAwards on June 12 at @RadioCity! Grab your tix: https://t.co/Tpf6WrQiqe https://t.co/innfdoBVzx,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,Correctly predict all 26 categories to win 75 #broadway tickets from our friends at @audiencerewards! https://t.co/vGc5J0l7Nt,"New York, NY",Actor
https://twitter.com/TheTonyAwards,"Official Twitter of the American Theatre Wing's #TonyAwards Presented by @broadwayleague & @thewing

Sunday, June 12, 2022 on @cbs and @paramountplus",True,The 2022 #TonyAwards nominees for Best Musical are: https://t.co/oCgmT5gFMH,"New York, NY",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,75 years on the Croisette: 20th-century stars and Filmmakers. Read more: https://t.co/Bbq7kbPw5w https://t.co/QFNAVE5Z7Y,"Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"Actresses of Asian heritage like Sandra Oh, Mindy Kaling, Awkwafina, Michelle Yeoh, and Priyanka Chopra, are at last finding starring roles in Hollywood: https://t.co/ZGLGma0ABA https://t.co/ydg6gCtIDe","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,Forest Whitaker receives an honorary Palme d'Or at the opening of the 75th Cannes (@Festival_Cannes): https://t.co/8YW1Oh0Zzr https://t.co/319fuLSd7W,"Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"The 75th Cannes Film Festival (@Festival_Cannes) is here! And with it, another edition of L’Atelier, a program that aims to highlight the next generation of filmmakers and help them network within the industry. Check out the 16 directors chosen for this year! https://t.co/GrcnoIv4kn","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,Check out the 75th Cannes Film Festival's star-studded premiere at the Palais du Festival: https://t.co/SH4oANqWER,"Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"Cannes (@Festival_Cannes) came back in all its glory - the Palais is open, and climbing those internationally known steps requires elegance, originality, and sass: https://t.co/dAwDXLsYsW https://t.co/VFL6I3Fl32","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"Some life stories are just too good to resist. From Hollywood’s earliest days, actors have been playing their peers. Check out the gallery here: https://t.co/zv3qZxH0YF https://t.co/xNfVIBVmjW","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"It's been 20 years since Spider-Man first scaled buildings and saved the city from bad guys. HFPA reporter, Ramzy Malouki (@ramzymalouki) asked creator Stan Lee (@TheRealStanLee) and the illustrators about the work that went into the character: https://t.co/IYBroHf2pF","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,"Southeast Asian fashion designer, Alexis “Bong” Monsanto on dreaming big: https://t.co/r0nXxgNC9g https://t.co/NxiJwujrtL","Hollywood, California",Actor
https://twitter.com/goldenglobes,"The Official Twitter Account for the Hollywood Foreign Press Association (HFPA) and the Golden Globe® Awards.
Watch memorable Hollywood moments ➤bit.ly/3lVPOt7",True,Take a look at the official trailer for the 2022 Cannes Film Festival (@Festival_Cannes) ⬇️ https://t.co/omEq1la2qb,"Hollywood, California",Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,"🚨ANNOUNCEMENT🚨 The wonderful @JohnnyVegasReal has joined the cast of Neil Gaiman’s fantasy series #AnansiBoys, coming to @primevideouk later this year! 

https://t.co/dZSbKSa89U",London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,"It's Press Night! @liftmusicalldn opens tonight at @swkplay, starring @hiba_elchikhe! 👏 https://t.co/L01X6iD2Iq",London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,Don't miss @DanielMays9 on Inside No. 9 - 10pm tonight on @BBCTwo and @BBCiPlayer #InsideNo9 🔎 https://t.co/MnZfDcsRVe,London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,"📢 CASTING ANNOUNCEMENT 📢

@mrharrymelling and #DouglasBooth will be starring in Michael Winterbottom's new film 'Promised Land' 🤩

https://t.co/yTTue9OORp",London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,Don't miss Floodlights starring #MorvenChristie and #AntonyByrne - tonight at 9pm on @BBCTwo and @BBCiPlayer #Floodlights ⚽ https://t.co/ob3jIkJ4dL,London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,One seed can change everything. Check out the teaser poster for Vesper starring @raffichapman and #RosyMcEwen - coming soon! #Vesper🌱🌹 https://t.co/vTEse3WP8T,London,Actor
https://twitter.com/CBGActors,We represent Actors. Brilliant ones. They do all sorts of things. We're also on Instagram. Follow us there too 👉instagram.com/curtisbrowntals…,True,"WE GOT CHILLS, THEY’RE MULTIPLYING…because GREASE opens tonight at The Dominion Theatre, starring @oliviamooree as Sandy⚡️ https://t.co/oh56Vc2wJL",London,Actor
