url,description,verified,tweets,location,label
https://twitter.com/yunamusic,yunamusic.com,True,@ER_Lucevo @Harry_Styles This video is everything,"Los Angeles, CA",Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,"😱 excited to announce that I am headlining the Jakarta International BNI Java Jazz Festival next Friday, May 27th. I can’t wait to bring my show to Indonesia 💙 see u soon! tickets + info: https://t.co/Tu1yiWgyJa 🎫 https://t.co/YegvbgXo1p",Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,Amen https://t.co/NfX7JFux7k,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,"@BiebLovato2011 @leobird12 @O2InstituteBham Lindsey Lomis is on at 7:15pm, I’m on at 8:15pm 💋",Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,KENDRICK 🐐 🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐✨✨🐐✨🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🥹🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,🥰😍🥹 https://t.co/t13ZqYUo1j,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,@RhysCM I’m never taking it off. I seriously cannot believe u got me it. I’ve literally always wanted one 🥹🥹🥹,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,U are so talented babe. I was taken aback. It was such a treat to sing w u at the meet&amp;greet. and the gift u gave me?! I was honestly speechless. YOU are a gift. https://t.co/V7eJavg0cB,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,@chelseyfr4y Oh YAY!!!,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,@Sam_Rina89 @mrsalicehunt I came back out and did four songs after this babe! Did you leave?,Blah blah blahhhhh,Singer
https://twitter.com/iamjojo,𝘵𝘳𝘺𝘪𝘯𝘨 𝘯𝘰𝘵 𝘵𝘰 𝘵𝘩𝘪𝘯𝘬 𝘢𝘣𝘰𝘶𝘵http://iamjojo.com2 iamjojo.com 📲 txt me 1-323-402-6091,True,YESSSSSSSSSSSSS!!!!!!! 😍🥰😘 https://t.co/7XvyL8U1Lf,Blah blah blahhhhh,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,Behold Georgia maga moron @KandissTaylor confusing sovereignty with theocracy. Bless her heart - that separation of Church and State stuff was hard for her. https://t.co/EFYWlqWevs,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,@nytimes @michelleinbklyn Not all men are liars. Some women are liars.,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,If only I had a nickel for every poor person who thinks some rich dude wants to help other people get rich.,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,@howardrodman Now I want to rewatch this.,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,@kim nice!!!! I can't even get one.,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,"@elonmusk Translation: ""I'll pretend healthcare, living wages and civil rights are bad and white supremacy and fascism are good... if it keeps me out of paying my fair share of taxes.""",,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,"Translation: ""I'll pretend healthcare, living wages and civil rights are bad and white supremacy and fascism are good... if it keeps me out of paying my fair share of taxes."" https://t.co/i9X92eshKD",,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,"Media, dems, everyone: The name of the GOP candidate for governor of Pennsylvania is NOT Doug Mastriano. 

His name is Capitol Insurrectionist Doug Mastriano. 

Say it with me: Capitol Insurrectionist Doug Mastriano.  
There you go.",,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,And the Sec of State will decide whether your next vote counts... or not. https://t.co/ob81inY4rJ,,Singer
https://twitter.com/rmayemsinger,"Screenwriter. I wrote a thing you saw, some other stuff you didn't see and lots of stuff my name isn't on. Tweets are my own correct opinions.",True,@WalshFreedom I hope the insurrectionist-supporting voters forget.,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,@KitsapTransit How about the 4:05?,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,Support Our Friend Andrea Zollo. Click to Donate:  https://t.co/8GvCQzlu4D #GoFundMe,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,"Saturday Sept. 4th tickets here:

https://t.co/GJ7YXEZVIL",,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,"Tickets on sale now for our two night stand @tractortavern !!
💃🏻🌹 Friday Sept 3rd tickets here:

https://t.co/7eN0olbEea",,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,@KitsapTransit Will the Southworth Fast Ferry add weekend sailings?,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,Coming up Thursday 💥 https://t.co/IKjuZBbLpg,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,@JHeyMcK @loserboy @kexp ❤️❤️❤️,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,@kevinmorby Amen Brother,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,How about this moon?,,Singer
https://twitter.com/thecavesingers,"New album, Demos & B-Sides thecavesingers.bandcamp.com",True,I don’t trust Johnson &amp; Johnson.,,Singer
https://twitter.com/Bsinger51,Gator | Royal,True,Can’t wait to be back! See you soon Gainesville!! https://t.co/qmrmpD3Wwk,,Singer
https://twitter.com/Bsinger51,Gator | Royal,True,@WhitMerrifield @danholke @Royals You don’t even drink beer. https://t.co/KSbXGausJ0,,Singer
https://twitter.com/Bsinger51,Gator | Royal,True,@nick3lopez @WhitMerrifield @JacksonKowar Save it,,Singer
https://twitter.com/Bsinger51,Gator | Royal,True,We will be talking about it!! https://t.co/4Mjp1BLDjv,,Singer
